Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mali,MLI,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.015689529,0.473618388,1.836607977,1.351791723,3.243140541,4.020968579,4.590482926,3.128092856,5.011076834,4.118535057,3.864391859,5.143522196,6.415963855,11.78829485,19.03066912,23.25422128,13.83076194,17.22846524,24.15614577,28.34895779,39.55608458,33.21090505,29.81530614,30.55887176,43.88946617,51.13298073,50.39275986,47.30108655,56.44683887,57.13761479,60.16650289,55.30797532,51.62841145,43.28592494,50.1915533,60.06439309,53.09712251,45.31160434,35.69676387,35.50757379,28.06859692,33.30661054,39.05018827,49.83984919,50.79437059,60.40569595,70.24354704,80.04948125,73.38012326,72.59890189,77.83662488,88.82800595,67.41139438,
Malta,MLT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,37.7583831,30.03843198,27.29237419,53.44907766,61.01167315,51.88205772,55.32994924,51.74129353,54.72556025,49.45777194,64.62910953,52.98975884,49.72722764,90.96624752,71.292335,110.6100151,99.15820181,101.5408672,127.4413087,165.3145764,50.30870533,154.7736236,76.95659378,133.2127168,34.51373744,54.48028248,19.96369705,-4.151124142,-8.147988195,-14.8550704,14.99280007,60.940326,12.81625422,84.64398526,115.4804711,24.8627957,193.6477527,59.6691149,57.93131947,66.1640658,55.69496779,4.325391575,27.88097048,,,,,,,,,,,
Myanmar,MMR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.659652625,0.973517678,1.27234795,1.830281803,0.910052902,0.712215135,0.681923271,0.508358754,0.599923321,1.080202284,0.847749461,1.467131934,1.554845601,2.413235224,2.229509744,1.881162058,2.254358786,3.158045962,8.317088008,10.77247548,8.931463037,7.991518636,8.761469074,8.082035106,7.086472069,8.926688021,10.16215409,8.747468062,10.68452592,4.212044304,3.816679452,4.137450302,2.624911097,2.273412918,3.738747254,3.312606599,0.846237292,1.058193008,1.524475159,1.691161911,2.180257156,2.570243348,2.416297755,2.521726137,2.475179583,2.886150979,2.885342535,3.853905409,10.44338555,6.903892454,6.837504006,7.149657016,9.546886273,
Middle East & North Africa (developing only),MNA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,8.951290673,10.52399948,9.377253456,8.049584529,7.131274661,5.52444701,5.018267196,3.702215323,3.442025353,3.707677101,6.945938942,6.641728949,7.234605775,15.1875083,23.83986892,35.38896655,33.66354781,38.38452413,39.36203834,41.50589912,45.98070672,42.76263548,33.67161183,25.78101535,24.2072954,25.30496766,22.41671774,24.34783593,18.36296873,18.26549588,51.79410362,48.5460812,29.89146692,23.44677386,28.08684973,21.82607466,22.56439868,20.73609737,20.35930549,19.20336417,16.75011051,17.33533805,16.31793397,28.12695875,36.10971854,93.7753291,55.85831495,57.54035777,76.38286709,41.7207061,37.57911937,46.70732398,40.91634883,
Montenegro,MNE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26925836,32.7492801,6.268065344,154.9637353,171.0100356,169.4983747,121.1317904,129.4675831,202.5960132,166.1941035,
Mongolia,MNG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,2.235571359,2.176402547,2.119823656,2.065249743,1.420436891,1.384500631,1.350040839,1.096965738,1.133033649,2.690072903,3.299079243,2.301623874,1.832780548,2.844443946,5.974839744,31.84941682,54.72637925,54.28980958,80.27558639,90.95486068,86.32054418,107.4442475,86.47836788,93.53601574,90.49528399,88.28066979,85.05131115,102.102613,103.3390913,86.91463533,80.14859175,91.97446849,93.68611922,138.9180469,111.6067973,127.2960767,160.4800886,
Northern Mariana Islands,MNP,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,496.5243297,581.237911,760.8386301,1588.383603,1016.420512,1632.159183,1573.679171,1701.733715,2428.153921,3611.93796,3649.928047,3899.546054,4045.396691,4492.297159,5026.038189,5339.417017,5848.132672,5990.32237,6576.348278,7020.621149,6401.923979,7208.822596,7565.091385,5506.829027,6769.360085,5239.774562,6995.448105,5160.427807,3946.331346,3849.138036,1435.231511,623.7291038,149.5073742,1706.638526,41.95778682,-12.17010327,-26.05895631,10.96299592,3.059320219,1.783829585,,,,,,,,,,,,,,
Mozambique,MOZ,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.002615308,0.460228443,0.011306702,0.020922132,-0.004821182,,0.791252833,2.037982662,0.002211627,0.003244918,0.008462586,0.012415069,0.013154276,0.010880475,0.066638981,1.914265752,6.405295998,7.116638585,9.028946675,12.15366694,13.7588377,11.27536293,16.06613551,15.93296594,19.2654509,22.16757816,31.36685185,49.73674762,68.66449946,60.09859454,73.5195323,76.66149448,101.7166071,78.93055752,77.58389964,66.47594282,53.79985915,55.99531955,59.92828317,45.98917345,49.58628485,51.14097576,114.8696779,52.73213623,60.80877342,61.7385429,75.93810755,80.12798829,87.70468127,86.14348043,81.42481005,84.81953018,83.19990224,
Mauritania,MRT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.046602883,1.143353944,2.463406319,1.730503,12.53287545,9.370522553,21.23345845,11.86856209,19.36979419,10.59297351,6.53648245,12.35039621,10.96136509,24.62851852,75.90988432,62.60386311,150.7645714,126.390735,165.7305252,114.1435511,114.3115268,141.3404955,115.5361244,107.4416314,100.5098215,117.4580485,126.9780609,103.9349601,95.44451117,127.3755329,116.6803266,104.4499323,93.23867784,153.17531,118.4334884,98.45407019,113.0998563,96.37173096,64.9372801,84.65452619,82.51556906,101.3253909,126.3939952,87.89253817,63.66708396,59.97780154,69.68190201,104.2721147,132.0984744,106.2178104,103.7285769,103.2229176,107.5592292,
Mauritius,MUS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.803820727,8.079241198,6.125517421,8.082230083,2.91968424,2.908366534,5.697094092,6.607842412,12.0739517,6.646931026,7.276029056,11.01009258,12.39359523,15.86459132,28.43827516,31.86098655,18.78639657,24.26797225,46.75177668,33.67601446,34.25465839,59.52204655,48.15524338,40.10775337,33.10434756,26.22047244,52.71889761,60.61427631,55.06124374,57.52578126,83.38882199,62.90025097,41.52369746,23.76582642,12.7061606,20.597671,17.09882575,36.31505795,34.4702483,35.26858152,17.02793812,17.52673807,19.5009734,-11.55534257,27.07181693,27.83825979,15.34288392,54.64125363,86.45201468,121.5420476,97.79659059,144.1078153,137.7745869,
Malawi,MWI,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.180099327,2.281432274,3.143206775,4.350163303,8.397750043,8.533050157,7.783931226,7.191167025,10.94850493,6.245253607,8.117447567,6.754969896,7.516287714,5.961154052,8.068359807,11.86519866,11.25432829,13.92158115,16.75333903,23.36385294,22.63652141,21.33688448,18.32975291,17.15749013,26.05817129,15.48072212,25.36440548,33.84523266,43.39595283,45.8298011,52.96427283,56.90592552,59.12637967,50.64365727,47.72153378,43.57057085,48.41177487,33.05761612,40.60866266,40.55496982,39.40380317,35.22534222,31.70512606,42.33524385,40.22645711,44.36063966,54.31509292,54.2484416,65.32865165,52.9315933,68.12780386,51.73141817,73.84410495,
Malaysia,MYS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.627256547,2.243347041,2.504971484,1.414562796,1.849809668,2.317711664,2.859576218,2.086646255,3.167924986,2.896522078,2.416434542,3.773001762,4.369952042,3.835000774,5.752569656,8.04107805,4.992993856,5.483366643,6.050774809,9.214751926,9.729112281,10.08173924,9.262503021,11.78738413,21.25690708,14.50552323,11.81005744,21.72359086,6.012080433,7.892330428,25.72552329,15.46181572,10.60655101,4.833156612,3.273196716,5.215828675,-21.48464868,-11.02961661,9.023908997,6.309385794,1.949980169,1.283136799,3.554138142,4.285946042,12.05633459,1.01186118,9.067083657,7.463688779,5.659220225,5.144236534,0.072853728,1.116173571,0.525651107,
North America,NAC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,4.73E-05,0.000233611,0.000276933,0.000273753,0.000180584,4.47E-05,4.42E-05,,4.31E-05,,0.000126753,8.36E-05,0.000124169,0.00032775,0.000648628,0.000601478,0.001111673,0.000825403,0.000272457,0.000269953,0.00030583,0.003561646,0.000337845,0.000855347,0.000147356,0.000364622,0.152050652,-0.016784508,-0.017538186,-0.016689097,-0.042696266,-0.007034353,-0.013606305,,,,,,,,,,,,,,,,,
Namibia,NAM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,0.024102019,,,,,,,,,,,0.009244366,,4.58504475,12.20319576,13.25383704,16.96476437,42.98559578,84.51040555,123.0772798,94.03516839,97.82106856,85.37651604,115.0818455,109.0242296,93.94932448,99.92159004,96.14198968,80.26015397,58.0598794,72.72623287,73.77714024,86.41155682,61.73083128,73.90896236,104.49368,99.56457082,151.8685812,117.6887947,131.0415049,117.2261753,
New Caledonia,NCL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,182.3270014,119.6512491,157.8096303,158.8983051,211.7592593,336.5020685,461.3137706,600.3378107,481.0301254,486.5413534,341.3287519,563.8462316,821.4530598,1051.168908,1384.405594,1042.847222,1097.99308,1251.031637,866.5082063,950.130719,1341.493506,1803.050698,1634.838144,1714.98173,1800.059524,1804.527,2025.644508,2172.474903,2182.821961,2337.875648,2010.862944,1680.304698,1650.682927,1503.293279,,,,,,,,,,,,,,
Niger,NER,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.011986308,0.580293185,1.242272315,1.243717983,3.984008202,3.943829237,5.593569752,5.426561763,7.344783047,7.778564904,7.147651813,9.01238459,9.269543269,14.77295521,27.33875539,27.0718377,24.10670848,17.71582893,28.13797924,30.40858328,28.35498251,31.90012806,41.69417527,27.3699176,24.19256268,44.3893629,44.04317859,49.99813908,50.87654893,39.63619545,49.9864133,46.17157947,43.13171745,39.57996505,42.13284969,29.71393938,26.53373482,33.82363646,28.59686255,17.65434552,19.02579798,22.73079456,25.42459583,39.15606608,43.08713809,39.60543085,39.79691083,38.33830529,41.54528174,30.66664018,46.84358238,39.33631074,52.56558794,
Nigeria,NGA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.721938394,0.658588301,0.657500164,0.430514493,0.91458541,1.499047445,1.331609384,1.38749668,1.282611779,1.55142614,1.915846522,1.864282627,1.410861091,1.266972274,1.173835955,1.280252192,0.79202801,0.623058606,0.577596152,0.359400736,0.466769163,0.518291573,0.449634474,0.586358997,0.396085773,0.377942859,0.674887584,0.764820345,1.300818497,3.691788861,2.667716685,2.633624078,2.572961839,2.7962645,1.79342776,1.94567984,1.697908024,1.752508419,1.738295285,1.266774667,1.413611871,1.398119211,2.305520044,2.325308642,4.242229277,45.9130214,79.7406221,13.2909517,8.532348271,10.66455864,12.91083002,10.77117056,11.347374,
Nicaragua,NIC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.339069546,4.556620102,3.763575375,4.090343599,4.634799755,5.065605653,7.832444951,7.518083112,7.471468248,7.931113595,9.897165327,7.788023499,5.322515849,12.57665622,17.20791055,14.78530747,13.53074449,12.22975124,13.4711105,35.95709848,67.20566564,43.34931641,34.91690614,33.93830198,31.37473016,29.16671609,41.47646737,37.23185444,55.50005101,59.85481099,79.64641978,197.0638783,150.4656843,70.72893473,130.4023919,139.3144868,195.6973328,84.78179818,121.9933081,133.9054813,109.8566533,179.8370965,98.53527918,158.4485391,230.256434,139.9338872,133.9764308,150.1376187,130.6849368,134.5265089,113.7557927,117.5703361,88.85242383,
Netherlands,NLD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income: nonOECD,NOC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.130371175,0.983221801,0.656836775,0.918360616,0.651299085,0.73125987,0.969169047,0.818936754,1.1898015,0.951252572,1.050397371,1.196830926,1.405504968,1.615577886,2.602081107,2.573349696,3.535376961,4.731065172,3.10432756,4.813898848,5.37371632,5.48470316,4.796238087,4.9345885,4.748920641,3.865885618,5.509116785,5.506617177,4.613251694,4.99604736,5.466245264,4.716826174,4.820340664,6.358301607,6.444947795,6.080697132,6.106805992,5.038104411,7.161560697,4.146145508,1.3231446,1.155678021,1.646505567,1.711618376,1.655410439,0.98204681,1.470151845,1.581858022,1.8777283,1.780621035,1.190734507,0.302683969,0.231186587,
Norway,NOR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.903096489,1.105029273,0.914814665,1.612216105,1.901865311,1.711998891,1.425423451,1.28585151,0.983025672,0.957588714,2.026912168,2.019261587,2.49815706,2.856400239,2.542637417,3.392117607,3.772296778,5.760731854,5.511389939,9.511477273,11.12210724,12.10879462,13.06446433,12.83436098,12.29112518,14.28520547,17.86505426,20.74232033,23.64069205,28.16137256,23.34687928,24.16658118,22.57691102,18.54844897,22.22032509,20.82851945,18.39758533,18.56443562,18.07225303,15.3542342,16.65230558,16.47254448,14.21076053,19.02425991,17.05687887,16.76929572,20.5410438,23.24814985,26.53621346,32.18353115,30.4834803,32.57946838,28.01592189,
New Zealand,NZL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income: OECD,OEC,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.51915817,0.628946129,0.651264993,0.700560612,0.534346554,0.603178431,0.620062039,0.556118248,0.505543539,0.621591402,0.517188746,0.555265931,0.619059417,0.633853627,0.477806101,1.01453118,1.038493326,1.242139404,1.261658842,1.509243484,1.184761871,1.263284734,1.011073844,1.540610304,1.383114548,2.262831208,2.142886933,1.427582452,1.432198885,1.43381301,1.666426701,2.083328683,2.35668831,1.505602923,1.382300435,0.633259429,2.453213931,0.068494039,0.09892773,0.04710647,0.112036654,0.203953245,0.045817157,0.085910272,0.054177119,0.165747117,0.099812888,0.102624313,0.104816317,0.076068772,0.189876129,0.156711762,0.119583271,
OECD members,OED,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.64058109,0.888192257,0.905852789,0.920560427,0.65943901,0.81400015,0.842294184,0.77405682,0.732137892,0.815265768,0.747442151,0.765323923,0.86820545,0.717285228,0.532775798,1.01625769,1.110713588,1.238915857,1.302562322,1.990621769,2.057151488,1.931517067,1.66416767,1.820457456,1.517011318,2.275202429,2.424060785,1.74498033,1.666573141,1.461655955,2.799841067,3.536646643,2.635153928,2.078651174,1.742525789,1.165100618,2.560347813,0.151403353,0.125378494,0.080357096,0.32762737,0.386846025,0.383273183,0.316048235,0.376209817,0.620812233,0.776502804,0.831453728,1.121551811,1.318172734,1.38333961,3.463294802,2.851291127,
Oman,OMN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.453114437,0.584179361,0.76016067,0.6065671,6.667881995,2.943967028,0.965724566,1.42398999,0.073573448,0.057083409,0.096705118,2.723736967,12.69998287,27.93098791,201.4734894,158.8696256,183.7760787,371.5017979,58.69640153,223.3312665,189.9989172,206.470727,105.8579268,52.35047996,74.39119859,51.77467406,66.47914661,27.69210473,3.033782055,14.16563872,37.67741394,6.944164462,20.16192627,63.44695858,73.708804,34.85101643,38.11124826,46.10320045,255.9675009,24.46730105,36.33693419,3.711436898,33.5382508,26.9178497,40.90501587,7.548591082,21.16321351,83.26915691,28.78324195,57.75706437,-14.38577863,,,
Other small states,OSS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.386146765,5.322853955,4.123953171,4.756283884,6.713798735,7.708481918,11.30682053,11.66543307,11.22180993,10.38586536,10.48672045,12.15915014,15.19902021,19.16858762,25.04641518,32.06533995,30.02159444,34.42989727,53.43632082,49.09729865,68.01428781,65.93355468,60.80117548,61.48473738,63.74290169,59.58275466,77.58345249,88.23268658,83.96243548,91.32315949,111.4472178,104.200687,92.69469908,91.33417531,90.88233877,88.11900333,79.5055636,67.84792522,64.54747074,63.89051221,59.34256774,53.11868137,66.46243275,63.52989597,66.21846691,68.50858478,74.02514646,97.1657472,138.3110377,118.7559855,133.9778695,126.5807539,118.0130169,
Pakistan,PAK,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.567779814,5.415049488,7.934716664,9.891800667,10.12451274,9.640427104,7.013018101,8.827507747,7.145093949,5.691353283,7.108109133,7.002570803,4.873162797,4.391187137,7.121064689,10.96496569,14.44415622,8.492916763,8.554287482,9.266158628,14.76389797,9.920820064,10.67246968,8.196815978,7.938181093,8.097298576,9.317493166,8.05504612,12.93904285,13.07842886,10.14385708,12.42957447,8.722127014,8.820167131,13.01108028,6.483722019,7.977709736,6.741818177,7.714054812,5.273068013,4.885490931,13.22986939,14.06498887,7.033264551,9.279903731,10.22089977,13.55103471,13.84489193,9.279251472,16.27958668,17.40134032,19.9103855,11.26958444,
Panama,PAN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.16988971,7.783005368,8.921190896,15.31150833,9.394026711,24.98368405,14.68983185,14.58798068,8.956392782,12.01353124,13.81676272,20.03339111,12.14252764,16.20894852,14.46300599,18.73746227,23.07671801,18.83573507,15.34193192,17.89112312,22.64251064,19.21913494,19.59420629,21.91692273,32.86055831,30.89029244,22.7527797,17.26526441,9.451605514,8.250635328,39.94730527,40.8051545,60.23647852,26.64477638,11.72605535,14.41782457,17.52338316,16.05477766,7.35740343,4.479429198,5.02485914,8.36218866,6.408784156,8.445432539,6.838543472,7.929460188,9.044748023,-38.6733558,8.031563425,17.97919491,35.03684483,29.77850333,13.3525113,
Peru,PER,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-1.192164179,-1.998400106,0.590469929,1.097311688,2.263994907,4.919758323,3.835459873,4.190740072,4.252433969,3.048163398,4.281313767,4.009846786,4.466947278,6.615611044,5.45296116,5.05002279,5.354190101,6.311292449,8.75307999,11.92264402,11.58262478,12.87991761,10.07608316,15.52755547,16.09543811,15.99420236,13.46450339,14.29392939,13.08601948,14.39578274,18.23807467,27.484362,17.90670851,24.42710654,14.19271486,15.49504807,13.44989747,15.86011697,19.75140296,17.36369649,15.26302996,17.08758845,18.27466004,19.0922182,16.91186036,16.24915896,16.53330807,10.83823624,16.17501632,15.24730006,-8.74556562,20.42283666,13.13267395,
Philippines,PHL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.969036604,0.699472748,1.08653881,0.756833159,2.442435063,2.98902059,1.318606613,2.52724688,1.929466333,2.316911395,1.285851776,1.976034088,4.303629754,5.69144803,3.921446637,4.28222435,4.356082894,4.149896792,5.51666405,5.789383579,6.298309615,7.694325334,6.610222525,8.223192739,7.189355563,8.445290481,16.46574792,12.74738282,13.91402337,13.61436909,20.51084601,16.54550651,26.30202882,22.2547335,15.4862234,12.96329358,12.61717438,9.341320847,8.252373031,9.026545632,7.362606489,7.174351819,7.03167783,8.73969842,5.330676903,6.608156347,6.46597412,6.864205214,0.531031499,3.365786449,5.684561551,-1.899142269,0.053150367,
Palau,PLW,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62916824,0.611807892,12013.6864,8248.044045,3561.458039,2117.750924,4811.055927,1527.704206,2040.784396,1777.468563,1613.282248,1312.182741,987.1244635,1190.033657,1864.881071,1110.448355,2122.800079,1737.613055,1285.295554,1372.415801,722.7522405,
Papua New Guinea,PNG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.005083995,0.004997381,,0.004817817,,38.20273175,38.7561973,43.49951038,47.65206985,50.13253137,60.64678403,57.75301,75.29231282,74.01459331,96.36894472,108.5563827,83.14321224,85.8903768,97.00866437,90.70564275,101.2382899,101.5075413,91.38647234,95.29426532,89.26231972,69.90217665,68.61823866,82.14054361,94.46220678,83.0000589,99.18461301,93.47934686,101.8908527,68.30209879,70.26910233,78.5126324,78.76439263,69.67659078,70.82160189,41.20824867,51.1504815,36.75504002,36.37107578,37.94736169,45.11082783,43.7847433,44.65242786,50.71414805,46.12206885,61.40350485,74.56102943,87.12277254,92.76392805,
Poland,POL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,2.949221426,,,,,,,0.293426824,0.284904859,0.848222175,0.460977114,0.417684553,0.382780124,0.420278383,0.508203967,0.664265421,0.263518695,0.619380603,1.161400726,3.969275791,4.683004356,8.867687548,3.209250347,5.105138558,11.38890778,5.586122841,6.816190816,3.676931742,2.279941145,4.117868501,8.504821874,2.676036487,3.217890886,4.814201578,3.963140772,
Portugal,PRT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.8871524,4.632166644,1.934720828,4.949627131,4.975004727,4.384750618,5.542667364,7.728180401,8.7453625,7.669810133,7.582294457,8.984073296,9.582630447,9.17665701,12.75413276,13.17181609,14.29936253,16.22747201,14.13551471,9.752052302,9.525304109,16.54943643,25.08479836,14.67802691,13.9944706,13.49799866,17.36270553,20.60102436,18.83002668,22.55703037,13.45727169,33.34359243,21.94843404,28.08972823,20.27199125,29.01807934,18.01412586,21.53637993,14.94331306,14.89603404,15.24226985,11.24047979,10.18959247,9.017395972,3.87341995,8.578682524,9.305409457,17.62366976,21.41435101,23.28361153,18.69430584,14.34483623,15.6130348,
Pacific island small states,PSS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.633746486,4.096928098,15.39366949,9.051581265,7.769607969,10.31502259,12.85167382,13.58029242,17.67194675,19.69481136,20.58475463,23.80400141,29.95157143,36.51902948,46.03373174,60.07532704,74.58595362,67.86855618,84.99974778,117.5714628,134.5455139,114.6681131,101.9546614,100.6090102,82.6464997,77.31443298,94.84087871,149.9310027,140.1177199,127.2851987,146.9160111,137.6486072,159.5181521,198.7949426,328.3148145,273.8256324,245.8722076,207.7079164,221.5094797,198.4764699,209.4296342,226.6935147,194.1056452,212.2134231,224.6176684,293.0869967,297.5475831,307.639875,308.9399525,348.594122,464.8105432,469.3708438,447.3890505,
French Polynesia,PYF,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,138.9434508,151.3530805,176.2344634,173.0333714,178.9205039,172.0744285,232.4165744,411.5074987,297.7475234,549.2309695,576.2822559,599.3504576,633.7698293,977.0602652,1051.139734,938.812084,1076.683055,1073.600184,1009.642189,981.6332588,1375.028461,1592.145244,1745.422732,1485.824895,1308.96809,1541.778042,1592.008535,1600.631633,1738.836585,2095.399628,1842.695707,1642.083903,1621.726946,1508.868628,,,,,,,,,,,,,,
Qatar,QAT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,-0.324375172,,,0.125398139,0.116046976,,0.397180022,0.54873699,0.838504109,1.533859959,2.11080309,3.320096348,4.685009187,7.250296341,4.605162167,0.728942669,0.828112974,2.413386249,3.426355527,3.101949539,3.395245363,3.897447319,5.013125765,5.90031234,6.685565793,4.110539828,10.77569918,6.23272622,5.936565326,5.9639792,7.662663924,6.503657803,7.462775913,,,,,,,,,,,,,,,,,,
Romania,ROU,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.566966112,2.396455915,3.625521046,2.165668483,2.289893567,2.527113891,3.588347001,3.928838582,4.558779336,4.848113946,5.790313929,6.496343383,7.553357353,9.463071837,11.00130052,20.73102974,17.5031285,20.42987064,25.85987627,29.62806424,29.9779061,28.85031766,27.39125172,26.24359285,27.71292286,28.89626824,32.00595692,35.45088205,34.75978901,31.23426209,39.90743338,51.50233794,53.31163771,58.340647,124.2479659,122.6553443,78.47274046,35.49423642,48.82659675,47.507868,38.28920871,34.80364105,40.38042517,36.73393222,52.95979341,61.23364262,62.42349352,72.77997507,91.31503094,88.66281444,95.25011784,113.4210582,76.7154186,
South Asia,SAS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.779670156,1.582183507,1.833686312,2.499715363,2.883894609,2.928315965,2.617111207,2.925352639,2.075303466,1.88766208,1.879510852,2.141655976,1.717281513,2.130772864,3.056284684,4.600807005,4.321768798,3.260442232,3.780081523,4.317238152,5.819184999,4.852044373,4.773706891,4.437422773,4.291973795,4.166022066,5.036225972,4.926940322,5.613702863,5.683973836,5.24974785,6.876905566,5.596416706,4.340588653,5.704858683,4.094457836,4.120872519,3.521123205,3.670433413,3.162509778,2.979252571,4.229319974,4.803095424,4.149213978,4.72583577,6.269893957,6.103931918,7.512290029,7.888117815,9.202778369,9.584389633,10.37330817,8.592114754,
Saudi Arabia,SAU,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.967039201,-0.045205977,-2.358632757,-0.562423445,-0.092317172,0.072576434,0.064094539,0.083154567,0.093247066,0.244114069,0.251595434,0.315206277,0.351615278,0.410278976,0.515835212,0.405265414,0.228480828,0.812230023,0.705074704,1.159151125,1.303429299,2.426382098,4.147635042,3.5649721,2.787300614,2.070245821,2.16836468,1.467470811,1.238434357,0.868811062,0.90459888,0.823780555,2.885259302,1.636999823,0.918832219,0.915047457,0.747014991,0.072399709,0.860344869,1.128910234,1.090119309,0.627525118,0.784871921,0.603439483,0.849020675,1.017008176,0.957751115,-5.057566818,,,,,,
Southern Cone Extended,SCE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.63200723,1.336307407,0.885829274,1.340342568,1.719495385,2.453661621,3.054095886,1.163900848,2.461305525,0.659828645,0.561245056,0.62227288,4.316941663,2.444525358,13.33559461,18.14481368,15.68512162,17.66592936,21.14547925,37.55632732,35.15372156,31.9159179,36.6202892,45.21093597,28.10615895,49.8893922,40.31662225,37.41059167,38.10125712,29.59374456,32.91193659,32.67279114,19.60144353,15.86057773,14.02291132,7.910495759,7.062646125,4.372694464,6.477357833,7.346103014,6.533793571,5.431391179,8.38143485,16.5792519,25.82477874,46.07696583,50.23663361,50.54440967,59.46529453,52.9797471,45.52306585,30.84165614,26.43395012,
